target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,random_forest,ensemble,Vietnam,f1,0.6,validation_selected,0.6,47144.0,6284.0,0.1332937383336161,0.9386772441880196,0.8959462501476063,0.737771548703574,0.8376830044557607,0.7845592070944184,0.8744050162517065,38989.0,1871.0,1020.0,5264.0,0.0457905041605482,0.1623169955442393,0.974289914748253,0.8726249197083136,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Vietnam,f1,0.6,test_calibrated,,,,,,,,,,,,,,,,,,,10716.0,821.0,0.0766144083613288,0.929357969391564,0.614930522003571,0.5952380952380952,0.243605359317905,0.3457216940363007,0.6541925362906534,9759.0,136.0,621.0,200.0,0.013744315310763,0.756394640682095,0.778763865902574,0.3751975965952021
extreme_abs_151_h3,random_forest,ensemble,Vietnam,f1,0.6,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,821.0,0.0766144083613288,0.91993281075028,0.6796372877454441,0.4730713245997088,0.3958587088915956,0.4310344827586206,0.6939854204598163,9533.0,362.0,496.0,325.0,0.0365841334007074,0.6041412911084044,0.778763865902574,0.3751975965952021
extreme_abs_151_h3,xgboost,boosting,Australia,f1,0.33,validation_selected,0.33,47207.0,6407.0,0.1357213972504077,0.9420848602961424,0.8959080696817512,0.7625446747676912,0.832526923677228,0.7960005969258319,0.8811262551113137,39139.0,1661.0,1073.0,5334.0,0.0407107843137254,0.1674730763227719,0.9758825709931233,0.8832977174396486,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Australia,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.8635833657209484,0.0007117437722419
extreme_abs_151_h3,xgboost,boosting,Australia,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.8635833657209484,0.0007117437722419
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,validation_selected,0.34,47144.0,5308.0,0.1125912099100627,0.947289156626506,0.8906865617947801,0.7409936827727506,0.8176337603617182,0.7774294670846394,0.8737670054766821,40319.0,1517.0,968.0,4340.0,0.0362606367721579,0.1823662396382818,0.9761442376854164,0.8618725743794573,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,test_calibrated,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.8010451661067562,0.7348526028256204,0.8165875045670442,0.914609193834402,0.8628233174623601,0.7504269388670035,1879.0,1506.0,626.0,6705.0,0.444903988183161,0.0853908061655981,0.880075303938859,0.942985729183728
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.812989921612542,0.782859095558873,0.862331655557067,0.8646842177056336,0.863506334286882,0.7833087226989965,2373.0,1012.0,992.0,6339.0,0.2989660265878877,0.1353157822943664,0.880075303938859,0.942985729183728
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,validation_selected,0.33,46911.0,6237.0,0.132953891411396,0.943979024109484,0.8997525947051442,0.7629316625382486,0.8395061728395061,0.7993893129770993,0.8834165662529261,39047.0,1627.0,1001.0,5236.0,0.0400009834292176,0.1604938271604938,0.9782065297382208,0.8886396654383585,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8728295426754707,0.4809108875314409,0.0,0.0,0.0,0.4660485766518673,10707.0,425.0,1135.0,0.0,0.0381782249371182,1.0,0.4244223898717987,0.0749348617677429
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8896225646042227,0.4901634926338483,0.0,0.0,0.0,0.4707937877480587,10913.0,219.0,1135.0,0.0,0.0196730147323032,1.0,0.4244223898717987,0.0749348617677429
extreme_abs_151_h3,xgboost,boosting,China,f1,0.38,validation_selected,0.38,45515.0,6075.0,0.1334724815994727,0.9454026145226848,0.8914193148523777,0.7828553419476836,0.8177777777777778,0.7999355929474278,0.884161718289282,38062.0,1378.0,1107.0,4968.0,0.0349391480730223,0.1822222222222222,0.9774529232297432,0.8897277237898175,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,China,f1,0.38,test_calibrated,,,,,,,,,,,,,,,,,,,21573.0,2215.0,0.102674639595791,0.8010476058035507,0.7917879391211851,0.3123079703596602,0.7801354401805869,0.4460505937016004,0.6624004027889888,15553.0,3805.0,487.0,1728.0,0.1965595619382167,0.219864559819413,0.8788848795780211,0.4937565605405867
extreme_abs_151_h3,xgboost,boosting,China,f1,0.38,test_default_threshold,,,,,,,,,,,,,,,,,,,21573.0,2215.0,0.102674639595791,0.8377601631669216,0.7754621662359482,0.3530756917447976,0.6970654627539503,0.4687310261080752,0.686496373604396,16529.0,2829.0,671.0,1544.0,0.1461411302820539,0.3029345372460497,0.8788848795780211,0.4937565605405867
extreme_abs_151_h3,xgboost,boosting,Egypt,f1,0.37,validation_selected,0.37,46509.0,5662.0,0.1217398783031241,0.9538368917843858,0.8983363877972937,0.801613180024026,0.8249735075944896,0.8131255983984681,0.8933957052817323,39691.0,1156.0,991.0,4671.0,0.028300731999902,0.1750264924055104,0.9817074848593916,0.9040525109739426,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Egypt,f1,0.37,test_calibrated,,,,,,,,,,,,,,,,,,,14946.0,4966.0,0.3322628127927204,0.6013649136892815,0.5007838875495655,0.3340026773761713,0.2009665726943214,0.250942921800352,0.4896796840745766,7990.0,1990.0,3968.0,998.0,0.1993987975951903,0.7990334273056786,0.5796900385547575,0.369589844670378
extreme_abs_151_h3,xgboost,boosting,Egypt,f1,0.37,test_default_threshold,,,,,,,,,,,,,,,,,,,14946.0,4966.0,0.3322628127927204,0.6128061019670815,0.4952379588012109,0.3182824258521469,0.1447845348368908,0.1990311418685121,0.4718630364127049,8440.0,1540.0,4247.0,719.0,0.1543086172344689,0.8552154651631091,0.5796900385547575,0.369589844670378
extreme_abs_151_h3,xgboost,boosting,Ethiopia,f1,0.32,validation_selected,0.32,47250.0,6288.0,0.133079365079365,0.944126984126984,0.9005322168824503,0.7632034632034632,0.8411259541984732,0.8002723558783477,0.8838964200592003,39321.0,1641.0,999.0,5289.0,0.0400615204335725,0.1588740458015267,0.9779526097265347,0.889480998720297,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Ethiopia,f1,0.32,test_calibrated,,,,,,,,,,,,,,,,,,,10011.0,797.0,0.0796124263310358,0.913295375087404,0.6508807447289175,0.44189852700491,0.3387703889585947,0.3835227272727273,0.6684455798177324,8873.0,341.0,527.0,270.0,0.0370088995007597,0.6612296110414053,0.856039538327334,0.3795076843843467
extreme_abs_151_h3,xgboost,boosting,Ethiopia,f1,0.32,test_default_threshold,,,,,,,,,,,,,,,,,,,10011.0,797.0,0.0796124263310358,0.924383178503646,0.6099110267802066,0.5595238095238095,0.2358845671267252,0.3318623124448367,0.6458930387995797,9066.0,148.0,609.0,188.0,0.0160625135663121,0.7641154328732748,0.856039538327334,0.3795076843843467
extreme_abs_151_h3,xgboost,boosting,France,f1,0.37,validation_selected,0.37,47038.0,6407.0,0.1362090224924529,0.9428121943960204,0.889462816469138,0.7757009345794392,0.8161385984079913,0.7954061454213569,0.8810833613623195,39119.0,1512.0,1178.0,5229.0,0.0372129654697152,0.1838614015920087,0.9752079300063812,0.8827529775056326,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,France,f1,0.37,test_calibrated,,,,,,,,,,,,,,,,,,,11421.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,xgboost,boosting,France,f1,0.37,test_default_threshold,,,,,,,,,,,,,,,,,,,11421.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,xgboost,boosting,Germany,f1,0.32,validation_selected,0.32,47207.0,6407.0,0.1357213972504077,0.9410468786408795,0.8960969963918141,0.7563667232597623,0.8343998751365693,0.793469387755102,0.8795427345007364,39078.0,1722.0,1061.0,5346.0,0.0422058823529411,0.1656001248634306,0.9755782010790894,0.8828401529988851,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Germany,f1,0.32,test_calibrated,,,,,,,,,,,,,,,,,,,10293.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10293.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,xgboost,boosting,Germany,f1,0.32,test_default_threshold,,,,,,,,,,,,,,,,,,,10293.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10293.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,xgboost,boosting,India,f1,0.36,validation_selected,0.36,45727.0,5316.0,0.1162551665318083,0.9476676799265203,0.88429804097734,0.76093554722371,0.8017306245297215,0.7808005862416415,0.8755437675487234,39072.0,1339.0,1054.0,4262.0,0.0331345425750414,0.1982693754702784,0.9759080926922076,0.8699606335311965,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,India,f1,0.36,test_calibrated,,,,,,,,,,,,,,,,,,,20163.0,7276.0,0.3608589991568715,0.8391112433665625,0.8372150928528193,0.7503725782414307,0.8304013194062672,0.7883611691022965,0.829295393735883,10877.0,2010.0,1234.0,6042.0,0.1559711337006285,0.1695986805937328,0.9281174464739876,0.8761384187579817
extreme_abs_151_h3,xgboost,boosting,India,f1,0.36,test_default_threshold,,,,,,,,,,,,,,,,,,,20163.0,7276.0,0.3608589991568715,0.8425829489659277,0.8225772416923132,0.8006449721489299,0.7506871907641561,0.7748616825081572,0.826922987052462,11527.0,1360.0,1814.0,5462.0,0.1055327073795297,0.2493128092358438,0.9281174464739876,0.8761384187579817
extreme_abs_151_h3,xgboost,boosting,Indonesia,f1,0.33,validation_selected,0.33,46763.0,6172.0,0.1319846887496525,0.9461967795051645,0.9073902728310406,0.7651581085001451,0.8546662346079067,0.8074391550589316,0.8880844793440321,38972.0,1619.0,897.0,5275.0,0.0398856889458254,0.1453337653920933,0.9795364465396416,0.8957166312983851,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Indonesia,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,13254.0,1568.0,0.1183039082541119,0.7577335144107439,0.4310826643253571,0.0030248033877797,0.003188775510204,0.0031046258925799,0.4326082669120219,10038.0,1648.0,1563.0,5.0,0.1410234468594899,0.996811224489796,0.3452464269123703,0.0829533559023834
extreme_abs_151_h3,xgboost,boosting,Indonesia,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,13254.0,1568.0,0.1183039082541119,0.8092651275086766,0.4589252096525757,0.0,0.0,0.0,0.4472894078398665,10726.0,960.0,1568.0,0.0,0.0821495806948485,1.0,0.3452464269123703,0.0829533559023834
extreme_abs_151_h3,xgboost,boosting,Japan,f1,0.35,validation_selected,0.35,45410.0,6407.0,0.1410922704250165,0.9406738603831756,0.8950264682308778,0.767468664457571,0.8314343686592789,0.798172010788133,0.8816990785043515,37389.0,1614.0,1080.0,5327.0,0.0413814321975232,0.168565631340721,0.9753419975406116,0.8851926041941542,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Japan,f1,0.35,test_calibrated,,,,,,,,,,,,,,,,,,,22278.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22278.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,xgboost,boosting,Japan,f1,0.35,test_default_threshold,,,,,,,,,,,,,,,,,,,22278.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22278.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,xgboost,boosting,Mexico,f1,0.37,validation_selected,0.37,46890.0,6231.0,0.1328854766474728,0.9446150565152484,0.8936621886722458,0.7737270262127147,0.824265767934521,0.7981972181210661,0.883050111328457,39157.0,1502.0,1095.0,5136.0,0.0369413905900292,0.175734232065479,0.978027614533785,0.8890096033823929,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Mexico,f1,0.37,test_calibrated,,,,,,,,,,,,,,,,,,,12408.0,1178.0,0.0949387491940683,0.913201160541586,0.7427096199695515,0.5437987857762359,0.532258064516129,0.5379665379665379,0.745033969450247,10704.0,526.0,551.0,627.0,0.0468388245770258,0.4677419354838709,0.7934259283056693,0.4836552431353927
extreme_abs_151_h3,xgboost,boosting,Mexico,f1,0.37,test_default_threshold,,,,,,,,,,,,,,,,,,,12408.0,1178.0,0.0949387491940683,0.9192456479690522,0.703117407743931,0.6032863849765259,0.4363327674023769,0.5064039408866995,0.7312147853296835,10892.0,338.0,664.0,514.0,0.0300979519145146,0.5636672325976231,0.7934259283056693,0.4836552431353927
extreme_abs_151_h3,xgboost,boosting,Nigeria,f1,0.33,validation_selected,0.33,47228.0,5817.0,0.1231684593884983,0.9451596510544592,0.8982457628704937,0.7482689644560702,0.8359979370809696,0.7897044494965898,0.8790864589825291,39775.0,1636.0,954.0,4863.0,0.0395064113399821,0.1640020629190304,0.9763619564490414,0.8796806204593092,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Nigeria,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,10152.0,3938.0,0.3879038613081166,0.823187549251379,0.8202711304263395,0.7542111506524318,0.8072625698324022,0.7798356433214768,0.8160555880997147,5178.0,1036.0,759.0,3179.0,0.1667203089797232,0.1927374301675977,0.8858696584965255,0.8595231305146096
extreme_abs_151_h3,xgboost,boosting,Nigeria,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,10152.0,3938.0,0.3879038613081166,0.8285066981875493,0.8092231568716457,0.8139468419548442,0.723209751142712,0.7659002285867957,0.8152964265651006,5563.0,651.0,1090.0,2848.0,0.1047634373994206,0.276790248857288,0.8858696584965255,0.8595231305146096
extreme_abs_151_h3,xgboost,boosting,Pakistan,f1,0.32,validation_selected,0.32,47080.0,5038.0,0.1070093457943925,0.9442013593882752,0.8807057467381859,0.7134006018764383,0.7999206034140532,0.7541873304014223,0.8613580381117123,40423.0,1619.0,1008.0,4030.0,0.0385091099376813,0.2000793965859468,0.9736818149808,0.8420537845156268,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Pakistan,f1,0.32,test_calibrated,,,,,,,,,,,,,,,,,,,11139.0,9129.0,0.8195529221653649,0.787593141215549,0.7627509020785,0.9295059062619078,0.8016212071420747,0.8608399011880955,0.7061970544606133,1455.0,555.0,1811.0,7318.0,0.2761194029850746,0.1983787928579252,0.8672637197406547,0.965007152300184
extreme_abs_151_h3,xgboost,boosting,Pakistan,f1,0.32,test_default_threshold,,,,,,,,,,,,,,,,,,,11139.0,9129.0,0.8195529221653649,0.724391776640632,0.7581399607287258,0.944273353864203,0.7053346478256107,0.8074993729621269,0.6612536359281409,1630.0,380.0,2690.0,6439.0,0.1890547263681592,0.2946653521743893,0.8672637197406547,0.965007152300184
extreme_abs_151_h3,xgboost,boosting,Philippines,f1,0.35,validation_selected,0.35,45748.0,6387.0,0.1396126606627612,0.9407842965812712,0.8944322871954946,0.7655212243719318,0.8301236887427588,0.7965146848944641,0.8809326043328082,37737.0,1624.0,1085.0,5302.0,0.0412591143517695,0.1698763112572412,0.9756231105039056,0.8863777002321268,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Philippines,f1,0.35,test_calibrated,,,,,,,,,,,,,,,,,,,20022.0,138.0,0.0068924183398261,0.974977524722805,0.5196563984151558,0.021108179419525,0.0579710144927536,0.0309477756286266,0.509136447583585,19513.0,371.0,130.0,8.0,0.0186582176624421,0.9420289855072465,0.8769901661520879,0.034039539320621
extreme_abs_151_h3,xgboost,boosting,Philippines,f1,0.35,test_default_threshold,,,,,,,,,,,,,,,,,,,20022.0,138.0,0.0068924183398261,0.9899110977924284,0.5019887084218905,0.0151515151515151,0.0072463768115942,0.0098039215686274,0.5023668202220647,19819.0,65.0,137.0,1.0,0.0032689599678133,0.9927536231884058,0.8769901661520879,0.034039539320621
extreme_abs_151_h3,xgboost,boosting,Russia,f1,0.38,validation_selected,0.38,46975.0,6225.0,0.1325172964342735,0.94252261841405,0.8865705767856703,0.7684691546077684,0.8104417670682731,0.7888975762314308,0.8778149783572137,39230.0,1520.0,1180.0,5045.0,0.0373006134969325,0.1895582329317269,0.9758870278660654,0.8804745687049372,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Russia,f1,0.38,test_calibrated,,,,,,,,,,,,,,,,,,,11844.0,1213.0,0.1024147247551502,0.9419959473150964,0.7686717894741251,0.8246913580246914,0.5507007419620775,0.6604053386060307,0.8143476035287249,10489.0,142.0,545.0,668.0,0.0133571630138274,0.4492992580379225,0.9249765207027651,0.7194396536189839
extreme_abs_151_h3,xgboost,boosting,Russia,f1,0.38,test_default_threshold,,,,,,,,,,,,,,,,,,,11844.0,1213.0,0.1024147247551502,0.9425869638635596,0.7518380774916457,0.8758815232722144,0.5119538334707338,0.6462018730489074,0.8074802437007838,10543.0,88.0,592.0,621.0,0.0082776784874423,0.4880461665292663,0.9249765207027651,0.7194396536189839
extreme_abs_151_h3,xgboost,boosting,Saudi Arabia,f1,0.36,validation_selected,0.36,47165.0,6387.0,0.135418212657691,0.9413336160288348,0.8902785610082733,0.7639253426655002,0.8202599029278221,0.7910909777274443,0.8784831468769182,39159.0,1619.0,1148.0,5239.0,0.0397027809112756,0.1797400970721778,0.9761430397187112,0.8826909622730317,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Saudi Arabia,f1,0.36,test_calibrated,,,,,,,,,,,,,,,,,,,10575.0,134.0,0.0126713947990543,0.9844917257683216,0.4985633560003831,0.0,0.0,0.0,0.4960926331840274,10411.0,30.0,134.0,0.0,0.0028732879992337,1.0,0.5170453164690864,0.0138372723251911
extreme_abs_151_h3,xgboost,boosting,Saudi Arabia,f1,0.36,test_default_threshold,,,,,,,,,,,,,,,,,,,10575.0,134.0,0.0126713947990543,0.9869503546099292,0.4998084474667177,0.0,0.0,0.0,0.4967161621930325,10437.0,4.0,134.0,0.0,0.0003831050665645,1.0,0.5170453164690864,0.0138372723251911
extreme_abs_151_h3,xgboost,boosting,South Africa,f1,0.34,validation_selected,0.34,47165.0,6398.0,0.1356514364465175,0.9401038905968409,0.8926811643227515,0.7545959811885421,0.8276023757424195,0.7894148341408871,0.8772508268214168,39045.0,1722.0,1103.0,5295.0,0.0422400470969166,0.1723976242575804,0.9751487273573616,0.8802287255928987,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,South Africa,f1,0.34,test_calibrated,,,,,,,,,,,,,,,,,,,10575.0,61.0,0.0057683215130023,0.9942316784869976,0.5,0.0,0.0,0.0,0.4985537483996396,10514.0,0.0,61.0,0.0,0.0,1.0,0.8306800924294538,0.0166592002571833
extreme_abs_151_h3,xgboost,boosting,South Africa,f1,0.34,test_default_threshold,,,,,,,,,,,,,,,,,,,10575.0,61.0,0.0057683215130023,0.9942316784869976,0.5,0.0,0.0,0.0,0.4985537483996396,10514.0,0.0,61.0,0.0,0.0,1.0,0.8306800924294538,0.0166592002571833
extreme_abs_151_h3,xgboost,boosting,South Korea,f1,0.31,validation_selected,0.31,46890.0,6388.0,0.1362337385370015,0.9394966943911282,0.900368881804487,0.7443909153475567,0.8465873512836568,0.7922068409873287,0.8784002742383448,38645.0,1857.0,980.0,5408.0,0.0458495876746827,0.1534126487163431,0.9765574997927542,0.884999120481993,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,South Korea,f1,0.31,test_calibrated,,,,,,,,,,,,,,,,,,,12408.0,127.0,0.0102353320438426,0.9887975499677628,0.4995114404364465,0.0,0.0,0.0,0.4971836122705353,12269.0,12.0,127.0,0.0,0.0009771191271069,1.0,0.7017170752849772,0.0244346023346427
extreme_abs_151_h3,xgboost,boosting,South Korea,f1,0.31,test_default_threshold,,,,,,,,,,,,,,,,,,,12408.0,127.0,0.0102353320438426,0.9896840747904576,0.4999592867030372,0.0,0.0,0.0,0.4974076474400518,12280.0,1.0,127.0,0.0,8.14265939255761e-05,1.0,0.7017170752849772,0.0244346023346427
extreme_abs_151_h3,xgboost,boosting,Thailand,f1,0.34,validation_selected,0.34,47292.0,6400.0,0.1353294426118582,0.940751078406496,0.8939105601340116,0.7561948162916547,0.8296875,0.7912382655341976,0.8783573600163042,39180.0,1712.0,1090.0,5310.0,0.0418663797319769,0.1703125,0.975336541988653,0.8811593588745098,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Thailand,f1,0.34,test_calibrated,,,,,,,,,,,,,,,,,,,9729.0,51.0,0.0052420598211532,0.9839654640764725,0.5530888734911199,0.0512820512820512,0.1176470588235294,0.0714285714285714,0.5316707398355921,9567.0,111.0,45.0,6.0,0.0114693118412895,0.8823529411764706,0.9302035341931773,0.0419938221929304
extreme_abs_151_h3,xgboost,boosting,Thailand,f1,0.34,test_default_threshold,,,,,,,,,,,,,,,,,,,9729.0,51.0,0.0052420598211532,0.9927022304450612,0.4989667286629469,0.0,0.0,0.0,0.498168876050962,9658.0,20.0,51.0,0.0,0.0020665426741062,1.0,0.9302035341931773,0.0419938221929304
extreme_abs_151_h3,xgboost,boosting,Turkey,f1,0.35,validation_selected,0.35,47186.0,6317.0,0.1338744542872886,0.9429915652947908,0.895823062705791,0.7637051039697542,0.8314073135982271,0.7961194482340458,0.8814911956979932,39244.0,1625.0,1065.0,5252.0,0.0397611881866451,0.168592686401773,0.9778046008561206,0.8863401895136842,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Turkey,f1,0.35,test_calibrated,,,,,,,,,,,,,,,,,,,10434.0,600.0,0.0575043128234617,0.933678359210274,0.5469666463290624,0.2946428571428571,0.11,0.1601941747572815,0.5628350638304468,9676.0,158.0,534.0,66.0,0.0160667073418751,0.89,0.7912542370008814,0.1967338424137143
extreme_abs_151_h3,xgboost,boosting,Turkey,f1,0.35,test_default_threshold,,,,,,,,,,,,,,,,,,,10434.0,600.0,0.0575043128234617,0.938470385278896,0.5197742525930446,0.2857142857142857,0.0466666666666666,0.0802292263610315,0.5241998883416461,9764.0,70.0,572.0,28.0,0.0071181614805775,0.9533333333333334,0.7912542370008814,0.1967338424137143
extreme_abs_151_h3,xgboost,boosting,United Kingdom,f1,0.36,validation_selected,0.36,47207.0,6407.0,0.1357213972504077,0.9408985955472704,0.8880512582744975,0.7646714473876774,0.8155142812548775,0.7892749244712991,0.8774521565959127,39192.0,1608.0,1182.0,5225.0,0.0394117647058823,0.1844857187451225,0.974989256159776,0.8802001165361719,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,United Kingdom,f1,0.36,test_calibrated,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.9107073455110768,0.0010869565217391
extreme_abs_151_h3,xgboost,boosting,United Kingdom,f1,0.36,test_default_threshold,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.9107073455110768,0.0010869565217391
extreme_abs_151_h3,xgboost,boosting,United States,f1,0.35,validation_selected,0.35,44627.0,6402.0,0.143455755484348,0.9394536939520918,0.8938496962504973,0.7671094426797574,0.8298969072164949,0.7972689075630253,0.8808408126045773,36612.0,1613.0,1089.0,5313.0,0.0421975147155003,0.1701030927835051,0.9744170304039634,0.8856176913466636,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,United States,f1,0.35,test_calibrated,,,,,,,,,,,,,,,,,,,27495.0,35.0,0.0012729587197672,0.9987270412802328,0.5,0.0,0.0,0.0,0.4996815576380675,27460.0,0.0,35.0,0.0,0.0,1.0,0.8454780980126938,0.0049875486793985
extreme_abs_151_h3,xgboost,boosting,United States,f1,0.35,test_default_threshold,,,,,,,,,,,,,,,,,,,27495.0,35.0,0.0012729587197672,0.9987270412802328,0.5,0.0,0.0,0.0,0.4996815576380675,27460.0,0.0,35.0,0.0,0.0,1.0,0.8454780980126938,0.0049875486793985
extreme_abs_151_h3,xgboost,boosting,Vietnam,f1,0.35,validation_selected,0.35,47144.0,6284.0,0.1332937383336161,0.942749872730358,0.8944579120519275,0.7624835261385269,0.8286123488224061,0.7941737207351484,0.8804622838353906,39238.0,1622.0,1077.0,5207.0,0.0396965247185511,0.1713876511775938,0.9770030787776364,0.8848944529642742,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Vietnam,f1,0.35,test_calibrated,,,,,,,,,,,,,,,,,,,10716.0,821.0,0.0766144083613288,0.925811870100784,0.5605129745396087,0.5698924731182796,0.1291108404384896,0.2105263157894736,0.5858017135862913,9815.0,80.0,715.0,106.0,0.0080848913592723,0.8708891595615104,0.8189487794805261,0.3570102831231346
extreme_abs_151_h3,xgboost,boosting,Vietnam,f1,0.35,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,821.0,0.0766144083613288,0.9249720044792832,0.5164965388713034,0.717948717948718,0.0341047503045067,0.0651162790697674,0.5130170156772131,9884.0,11.0,793.0,28.0,0.0011116725618999,0.9658952496954932,0.8189487794805261,0.3570102831231346
